quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
200	1.0	67	67	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83	482
200	1.0	67	67	1/2	1/2	3/4	1	1	1/4		1/4	1		4	88	482
201	0.75	68	68	0	0	3/4	2	1	3/16		1/8	3/2		2	74	490
807/4	0.25	68	68	3/16	3/16	3/4	2	1	1/16		1/16	1		7	73	491
202	0.75	68	68	1/4	1/4	3/4	2	1	3/16		1/8	3/2		2	74	492
202	1.0	68	68	1/4	1/4	3/4	1	1	1/4		1/4	1		11	77	488
202	1.0	68	68	1/4	1/4	3/4	1	1	1/4		1/4	1		8	80	488
202	1.0	68	68	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83	488
811/4	0.25	68	68	7/16	7/16	3/4	2	1	1/16		1/16	1		7	73	493
203	1.0	68	68	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71	494
203	1.0	68	68	1/2	1/2	3/4	1	1	1/4		1/4	1		8	80	489
203	1.0	68	68	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83	489
203	1.0	68	68	1/2	1/2	3/4	1	1	1/4		1/4	1		11	89	489
204	0.75	69	69	0	0	3/4	2	1	3/16		1/8	3/2		2	74	497
819/4	0.25	69	69	3/16	3/16	3/4	2	1	1/16		1/16	1		7	73	498
205	0.75	69	69	1/4	1/4	3/4	2	1	3/16		1/8	3/2		2	74	499
205	1.0	69	69	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	495
205	1.0	69	69	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	495
205	1.0	69	69	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83	495
823/4	0.25	69	69	7/16	7/16	3/4	2	1	1/16		1/16	1		7	73	500
206	1.0	69	69	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71	501
206	1.0	69	69	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	496
206	1.0	69	69	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83	496
206	1.0	69	69	1/2	1/2	3/4	1	1	1/4		1/4	1		4	88	496
207	0.5	70	70	0	0	3/4	2	1	1/8		1/8	1		5	59	503
207	2.0	70	70	0	0	3/4	1	1	1/2		1/2	1		7	61	502
207	2.0	70	70	0	0	3/4	1	1	1/2		1/2	1		4	64	502
415/2	0.5	70	70	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57	504
208	0.5	70	70	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	505
417/2	0.5	70	70	3/8	3/8	3/4	2	1	1/8		1/8	1		6	54	506
209	0.5	70	70	1/2	1/2	3/4	2	1	1/8		1/8	1		4	52	507
419/2	0.5	70	70	5/8	5/8	3/4	2	1	1/8		1/8	1		3	45	508
210	1.0	71	71	0	0	3/4	2	1	1/4		1/4	1	1	2	38	511
211	0.75	71	71	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	2	38	512
847/4	0.25	71	71	7/16	7/16	3/4	2	1	1/16		1/16	1		3	45	513
212	0.75	71	71	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	50	509
851/4	0.25	71	71	11/16	11/16	3/4	1	1	1/16		1/16	1		6	54	510
213	1.0	72	72	0	0	3/4	2	1	1/4		1/4	1	1	3	57	514
214	0.75	72	72	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	3	57	515
214	1.0	72	72	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	519
859/4	0.25	72	72	7/16	7/16	3/4	2	1	1/16		1/16	1		5	59	516
215	0.75	72	72	1/2	1/2	3/4	2	1	3/16		1/8	3/2		2	62	517
863/4	0.25	72	72	11/16	11/16	3/4	2	1	1/16		1/16	1		6	66	518
216	2.0	73	73	0	0	3/4	2	1	1/2		1/2	1		2	62	521
216	2.0	73	73	0	0	3/4	2	1	1/2		1/2	1		4	64	521
216	2.0	73	73	0	0	3/4	2	1	1/2		1/2	1		1	67	521
217	2.0	73	73	1/4	1/4	3/4	1	1	1/2		1/2	1		1	67	520
217	2.0	73	73	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76	520
217	2.0	73	73	1/4	1/4	3/4	1	1	1/2		1/2	1		3	81	520
218	1.0	73	73	1/2	1/2	3/4	2	1	1/4		1/4	1	1	7	61	522
218	1.0	73	73	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	64	522
218	1.0	73	73	1/2	1/2	3/4	2	1	1/4		1/4	1	1	1	67	522
219	1.0	74	74	0	0	3/4	2	1	1/4		1/4	1	-1	7	61	525
219	1.0	74	74	0	0	3/4	2	1	1/4		1/4	1	-1	4	64	525
219	1.0	74	74	0	0	3/4	2	1	1/4		1/4	1	-1	1	67	525
219	2.0	74	74	0	0	3/4	1	1	1/2		1/2	1		3	69	523
219	2.0	74	74	0	0	3/4	1	1	1/2		1/2	1		4	76	523
219	2.0	74	74	0	0	3/4	1	1	1/2		1/2	1		3	81	523
220	1.0	74	74	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	526
220	1.0	74	74	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	526
220	1.0	74	74	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	526
221	1.0	74	74	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	527
221	1.0	74	74	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	527
221	1.0	74	74	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67	527
221	1.0	74	74	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	524
221	1.0	74	74	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	524
221	1.0	74	74	1/2	1/2	3/4	1	1	1/4		1/4	1		4	88	524
222	1.0	75	75	0	0	3/4	2	1	1/4		1/4	1	1	-1	41	530
223	0.75	75	75	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	-1	41	531
895/4	0.25	75	75	7/16	7/16	3/4	2	1	1/16		1/16	1		0	48	532
224	0.75	75	75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	53	528
899/4	0.25	75	75	11/16	11/16	3/4	1	1	1/16		1/16	1		3	57	529
225	1.0	76	76	0	0	3/4	2	1	1/4		1/4	1	1	0	60	535
226	0.75	76	76	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	0	60	536
907/4	0.25	76	76	7/16	7/16	3/4	2	1	1/16		1/16	1		2	62	537
227	0.75	76	76	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	65	533
911/4	0.25	76	76	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	534
228	2.0	77	77	0	0	3/4	2	1	1/2		1/2	1		-1	65	539
228	2.0	77	77	0	0	3/4	2	1	1/2		1/2	1		1	67	539
228	2.0	77	77	0	0	3/4	2	1	1/2		1/2	1		-2	70	539
229	2.0	77	77	1/4	1/4	3/4	1	1	1/2		1/2	1		2	74	538
229	2.0	77	77	1/4	1/4	3/4	1	1	1/2		1/2	1		1	79	538
229	2.0	77	77	1/4	1/4	3/4	1	1	1/2		1/2	1		0	84	538
230	1.0	77	77	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	64	540
230	1.0	77	77	1/2	1/2	3/4	2	1	1/4		1/4	1	1	1	67	540
230	1.0	77	77	1/2	1/2	3/4	2	1	1/4		1/4	1	1	-2	70	540
231	1.0	78	78	0	0	3/4	2	1	1/4		1/4	1	-1	4	64	543
231	1.0	78	78	0	0	3/4	2	1	1/4		1/4	1	-1	1	67	543
231	1.0	78	78	0	0	3/4	2	1	1/4		1/4	1	-1	-2	70	543
231	2.0	78	78	0	0	3/4	1	1	1/2		1/2	1		0	72	541
231	2.0	78	78	0	0	3/4	1	1	1/2		1/2	1		1	79	541
231	2.0	78	78	0	0	3/4	1	1	1/2		1/2	1		0	84	541
232	1.0	78	78	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	544
232	1.0	78	78	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	544
232	1.0	78	78	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	70	544
233	1.0	78	78	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	545
233	1.0	78	78	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	545
233	1.0	78	78	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	70	545
233	1.0	78	78	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	542
233	1.0	78	78	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84	542
233	1.0	78	78	1/2	1/2	3/4	1	1	1/4		1/4	1		1	91	542
234	1.0	79	79	0	0	3/4	2	1	1/4		1/4	1	1	5	59	548
235	0.75	79	79	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	5	59	549
235	1.0	79	79	1/4	1/4	3/4	1	1	1/4		1/4	1		9	63	546
235	1.0	79	79	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	546
235	1.0	79	79	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	546
943/4	0.25	79	79	7/16	7/16	3/4	2	1	1/16		1/16	1		3	57	550
236	0.75	79	79	1/2	1/2	3/4	2	1	3/16		1/8	3/2		5	59	551
236	1.0	79	79	1/2	1/2	3/4	1	1	1/4		1/4	1		6	66	547
236	1.0	79	79	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	547
236	1.0	79	79	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	547
947/4	0.25	79	79	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57	552
237	1.0	80	80	0	0	3/4	2	1	1/4		1/4	1	1	1	55	555
238	0.75	80	80	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	1	55	556
238	1.0	80	80	1/4	1/4	3/4	1	1	1/4		1/4	1		11	65	553
238	1.0	80	80	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	553
238	1.0	80	80	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	553
955/4	0.25	80	80	7/16	7/16	3/4	2	1	1/16		1/16	1		3	57	557
239	0.75	80	80	1/2	1/2	3/4	2	1	3/16		1/8	3/2		1	55	558
239	1.0	80	80	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	554
239	1.0	80	80	1/2	1/2	3/4	1	1	1/4		1/4	1		11	65	554
239	1.0	80	80	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	554
959/4	0.25	80	80	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57	559
240	1.0	81	81	0	0	3/4	2	1	1/4		1/4	1	1	5	59	562
241	0.75	81	81	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	5	59	563
241	1.0	81	81	1/4	1/4	3/4	1	1	1/4		1/4	1		9	63	560
241	1.0	81	81	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	560
241	1.0	81	81	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	560
967/4	0.25	81	81	7/16	7/16	3/4	2	1	1/16		1/16	1		3	57	564
242	0.75	81	81	1/2	1/2	3/4	2	1	3/16		1/8	3/2		5	59	565
242	1.0	81	81	1/2	1/2	3/4	1	1	1/4		1/4	1		6	66	561
242	1.0	81	81	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	561
242	1.0	81	81	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	561
971/4	0.25	81	81	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57	566
243	1.0	82	82	0	0	3/4	2	1	1/4		1/4	1	1	5	59	569
244	0.75	82	82	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	5	59	570
244	1.0	82	82	1/4	1/4	3/4	1	1	1/4		1/4	1		2	62	567
244	1.0	82	82	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	567
244	1.0	82	82	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	567
244	1.0	82	82	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	567
979/4	0.25	82	82	7/16	7/16	3/4	2	1	1/16		1/16	1		3	57	571
245	0.75	82	82	1/2	1/2	3/4	2	1	3/16		1/8	3/2		5	59	572
245	1.0	82	82	1/2	1/2	3/4	1	1	1/4		1/4	1		9	63	568
245	1.0	82	82	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	568
245	1.0	82	82	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	568
245	1.0	82	82	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	568
983/4	0.25	82	82	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57	573
246	1.0	83	83	0	0	3/4	2	1	1/4		1/4	1	1	4	52	576
246	3.0	83	83	0	0	3/4	2	2	3/4		1/2	3/2		5	59	581
247	0.75	83	83	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	4	52	577
247	1.0	83	83	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	574
247	1.0	83	83	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	574
247	1.0	83	83	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	574
991/4	0.25	83	83	7/16	7/16	3/4	2	1	1/16		1/16	1		2	50	578
248	0.75	83	83	1/2	1/2	3/4	2	1	3/16		1/8	3/2		4	52	579
248	1.0	83	83	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	575
248	1.0	83	83	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	575
248	1.0	83	83	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	575
995/4	0.25	83	83	11/16	11/16	3/4	2	1	1/16		1/16	1		2	50	580
249	1.0	84	84	0	0	3/4	2	1	1/4		1/4	1	1	0	48	584
249	3.0	84	84	0	0	3/4	2	2	3/4		1/2	3/2		1	55	589
250	0.75	84	84	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	0	48	585
250	1.0	84	84	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64	582
250	1.0	84	84	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	582
250	1.0	84	84	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	582
1003/4	0.25	84	84	7/16	7/16	3/4	2	1	1/16		1/16	1		-2	46	586
251	0.75	84	84	1/2	1/2	3/4	2	1	3/16		1/8	3/2		0	48	587
251	1.0	84	84	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	583
251	1.0	84	84	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	583
251	1.0	84	84	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	583
1007/4	0.25	84	84	11/16	11/16	3/4	2	1	1/16		1/16	1		-2	46	588
252	1.0	85	85	0	0	3/4	2	1	1/4		1/4	1	1	3	45	592
252	3.0	85	85	0	0	3/4	2	2	3/4		1/2	3/2	1	3	45	597
253	0.75	85	85	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	3	45	593
253	1.0	85	85	1/4	1/4	3/4	1	1	1/4		1/4	1		4	52	590
253	1.0	85	85	1/4	1/4	3/4	1	1	1/4		1/4	1		3	57	590
253	1.0	85	85	1/4	1/4	3/4	1	1	1/4		1/4	1		0	60	590
1015/4	0.25	85	85	7/16	7/16	3/4	2	1	1/16		1/16	1		1	43	594
254	0.75	85	85	1/2	1/2	3/4	2	1	3/16		1/8	3/2		6	42	595
254	1.0	85	85	1/2	1/2	3/4	1	1	1/4		1/4	1		1	55	591
254	1.0	85	85	1/2	1/2	3/4	1	1	1/4		1/4	1		3	57	591
254	1.0	85	85	1/2	1/2	3/4	1	1	1/4		1/4	1		7	61	591
1019/4	0.25	85	85	11/16	11/16	3/4	2	1	1/16		1/16	1		4	40	596
255	3.0	86	86	0	0	3/4	2	1	3/4		1/2	3/2		2	38	600
255	3.0	86	86	0	0	3/4	2	2	3/4		1/2	3/2	-1	3	45	601
256	1.0	86	86	1/4	1/4	3/4	1	1	1/4		1/4	1		2	50	598
256	1.0	86	86	1/4	1/4	3/4	1	1	1/4		1/4	1		6	54	598
256	1.0	86	86	1/4	1/4	3/4	1	1	1/4		1/4	1		3	57	598
257	1.0	86	86	1/2	1/2	3/4	1	1	1/4		1/4	1		6	54	599
257	1.0	86	86	1/2	1/2	3/4	1	1	1/4		1/4	1		3	57	599
257	1.0	86	86	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	599
258	3.0	87	87	0	0	3/4	2	2	3/4		1/2	3/2	1	2	62	609
258	3.0	87	87	0	0	3/4	2	1	3/4		1/2	3/2	1	4	64	608
258	3.0	87	87	0	0	3/4	2	1	3/4		1/2	3/2	1	1	67	608
258	3.0	87	87	0	0	3/4	1	2	3/4		1/2	3/2	1	0	72	607
258	1.0	87	87	0	0	3/4	1	1	1/4		1/4	1	1	3	81	602
259	0.75	87	87	1/4	1/4	3/4	1	1	3/16		1/8	3/2	-1	3	81	603
1039/4	0.25	87	87	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	604
260	0.75	87	87	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	81	605
1043/4	0.25	87	87	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	606
261	1.0	88	88	0	0	3/4	2	2	1/4		1/4	1	-1	2	62	617
261	3.0	88	88	0	0	3/4	2	1	3/4		1/2	3/2	-1	4	64	616
261	3.0	88	88	0	0	3/4	2	1	3/4		1/2	3/2	-1	1	67	616
261	3.0	88	88	0	0	3/4	1	2	3/4		1/2	3/2	0	0	72	615
261	1.0	88	88	0	0	3/4	1	1	1/4		1/4	1	1	4	76	610
262	1.0	88	88	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	618
262	0.75	88	88	1/4	1/4	3/4	1	1	3/16		1/8	3/2	-1	4	76	611
1051/4	0.25	88	88	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	612
263	1.0	88	88	1/2	1/2	3/4	2	2	1/4		1/4	1		2	62	619
263	0.75	88	88	1/2	1/2	3/4	1	1	3/16		1/8	3/2		4	76	613
1055/4	0.25	88	88	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	614
264	3.0	89	89	0	0	3/4	2	2	3/4		1/2	3/2	1	2	62	628
264	3.0	89	89	0	0	3/4	2	1	3/4		1/2	3/2	1	4	64	627
264	3.0	89	89	0	0	3/4	2	1	3/4		1/2	3/2	1	1	67	627
264	3.0	89	89	0	0	3/4	1	2	3/4		1/2	3/2	0	0	72	626
264	0.75	89	89	0	0	3/4	1	1	3/16		1/8	3/2		3	81	620
1059/4	0.25	89	89	3/16	3/16	3/4	1	1	1/16		1/16	1		5	83	621
265	0.75	89	89	1/4	1/4	3/4	1	1	3/16		1/8	3/2		3	81	622
1063/4	0.25	89	89	7/16	7/16	3/4	1	1	1/16		1/16	1		5	83	623
266	0.75	89	89	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	81	624
1067/4	0.25	89	89	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	625
267	1.0	90	90	0	0	3/4	2	2	1/4		1/4	1	-1	2	62	632
267	3.0	90	90	0	0	3/4	2	1	3/4		1/2	3/2	-1	4	64	631
267	3.0	90	90	0	0	3/4	2	1	3/4		1/2	3/2	-1	1	67	631
267	3.0	90	90	0	0	3/4	1	2	3/4		1/2	3/2	-1	0	72	630
267	3.0	90	90	0	0	3/4	1	1	3/4		1/2	3/2		4	76	629
268	1.0	90	90	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	633
269	1.0	90	90	1/2	1/2	3/4	2	2	1/4		1/4	1		2	62	634
270	3.0	91	91	0	0	3/4	2	2	3/4		1/2	3/2	1	-1	53	642
270	3.0	91	91	0	0	3/4	2	1	3/4		1/2	3/2	1	-2	58	641
270	3.0	91	91	0	0	3/4	2	1	3/4		1/2	3/2	1	2	62	641
270	1.0	91	91	0	0	3/4	1	2	1/4		1/4	1	1	1	67	636
270	3.0	91	91	0	0	3/4	1	1	3/4		1/2	3/2	1	-2	70	635
270	3.0	91	91	0	0	3/4	1	1	3/4		1/2	3/2	1	2	74	635
271	0.75	91	91	1/4	1/4	3/4	1	2	3/16		1/8	3/2	-1	1	67	637
1087/4	0.25	91	91	7/16	7/16	3/4	1	2	1/16		1/16	1		-1	65	638
272	0.75	91	91	1/2	1/2	3/4	1	2	3/16		1/8	3/2		1	67	639
1091/4	0.25	91	91	11/16	11/16	3/4	1	2	1/16		1/16	1		-1	65	640
273	1.0	92	92	0	0	3/4	2	2	1/4		1/4	1	-1	-1	53	650
273	3.0	92	92	0	0	3/4	2	1	3/4		1/2	3/2	-1	-2	58	649
273	1.0	92	92	0	0	3/4	1	2	1/4		1/4	1	1	2	62	644
273	3.0	92	92	0	0	3/4	2	1	3/4		1/2	3/2	-1	2	62	649
273	3.0	92	92	0	0	3/4	1	1	3/4		1/2	3/2	-1	-2	70	643
273	3.0	92	92	0	0	3/4	1	1	3/4		1/2	3/2	-1	2	74	643
274	1.0	92	92	1/4	1/4	3/4	2	2	1/4		1/4	1		-2	46	651
274	0.75	92	92	1/4	1/4	3/4	1	2	3/16		1/8	3/2	-1	2	62	645
1099/4	0.25	92	92	7/16	7/16	3/4	1	2	1/16		1/16	1		-1	65	646
275	1.0	92	92	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	652
275	0.75	92	92	1/2	1/2	3/4	1	2	3/16		1/8	3/2		2	62	647
1103/4	0.25	92	92	11/16	11/16	3/4	1	2	1/16		1/16	1		-1	65	648
276	3.0	93	93	0	0	3/4	2	2	3/4		1/2	3/2	1	-1	53	661
276	3.0	93	93	0	0	3/4	2	1	3/4		1/2	3/2	1	-2	58	660
276	3.0	93	93	0	0	3/4	2	1	3/4		1/2	3/2	1	2	62	660
276	0.5	93	93	0	0	3/4	1	2	1/8		1/8	1		1	67	654
276	3.0	93	93	0	0	3/4	1	1	3/4		1/2	3/2	1	-2	70	653
276	3.0	93	93	0	0	3/4	1	1	3/4		1/2	3/2	1	2	74	653
553/2	0.5	93	93	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69	655
277	0.5	93	93	1/4	1/4	3/4	1	2	1/8		1/8	1		-2	70	656
555/2	0.5	93	93	3/8	3/8	3/4	1	2	1/8		1/8	1		3	69	657
278	0.5	93	93	1/2	1/2	3/4	1	2	1/8		1/8	1		1	67	658
557/2	0.5	93	93	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65	659
279	1.0	94	94	0	0	3/4	2	2	1/4		1/4	1	-1	-1	53	664
279	3.0	94	94	0	0	3/4	2	1	3/4		1/2	3/2	-1	-2	58	663
279	3.0	94	94	0	0	3/4	2	1	3/4		1/2	3/2	-1	2	62	663
279	3.0	94	94	0	0	3/4	1	1	3/4		1/2	3/2	-1	-2	70	662
279	3.0	94	94	0	0	3/4	1	1	3/4		1/2	3/2	-1	2	74	662
280	1.0	94	94	1/4	1/4	3/4	2	2	1/4		1/4	1		-2	46	665
281	1.0	94	94	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	666
282	3.0	95	95	0	0	3/4	2	2	3/4		1/2	3/2	1	2	62	674
282	3.0	95	95	0	0	3/4	2	1	3/4		1/2	3/2	1	4	64	673
282	3.0	95	95	0	0	3/4	2	1	3/4		1/2	3/2	1	1	67	673
282	3.0	95	95	0	0	3/4	1	2	3/4		1/2	3/2	1	0	72	672
282	1.0	95	95	0	0	3/4	1	1	1/4		1/4	1	1	3	81	667
283	0.75	95	95	1/4	1/4	3/4	1	1	3/16		1/8	3/2	-1	3	81	668
1135/4	0.25	95	95	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	669
284	0.75	95	95	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	81	670
1139/4	0.25	95	95	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	671
285	1.0	96	96	0	0	3/4	2	2	1/4		1/4	1	-1	2	62	682
285	3.0	96	96	0	0	3/4	2	1	3/4		1/2	3/2	-1	4	64	681
285	3.0	96	96	0	0	3/4	2	1	3/4		1/2	3/2	-1	1	67	681
285	3.0	96	96	0	0	3/4	1	2	3/4		1/2	3/2	0	0	72	680
285	1.0	96	96	0	0	3/4	1	1	1/4		1/4	1	1	4	76	675
286	1.0	96	96	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	683
286	0.75	96	96	1/4	1/4	3/4	1	1	3/16		1/8	3/2	-1	4	76	676
1147/4	0.25	96	96	7/16	7/16	3/4	1	1	1/16		1/16	1		1	79	677
287	1.0	96	96	1/2	1/2	3/4	2	2	1/4		1/4	1		2	62	684
287	0.75	96	96	1/2	1/2	3/4	1	1	3/16		1/8	3/2		4	76	678
1151/4	0.25	96	96	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	679
288	3.0	97	97	0	0	3/4	2	2	3/4		1/2	3/2	1	2	62	693
288	3.0	97	97	0	0	3/4	2	1	3/4		1/2	3/2	1	4	64	692
288	3.0	97	97	0	0	3/4	2	1	3/4		1/2	3/2	1	1	67	692
288	3.0	97	97	0	0	3/4	1	2	3/4		1/2	3/2	0	0	72	691
288	0.75	97	97	0	0	3/4	1	1	3/16		1/8	3/2		3	81	685
1155/4	0.25	97	97	3/16	3/16	3/4	1	1	1/16		1/16	1		5	83	686
289	0.75	97	97	1/4	1/4	3/4	1	1	3/16		1/8	3/2		3	81	687
1159/4	0.25	97	97	7/16	7/16	3/4	1	1	1/16		1/16	1		5	83	688
290	0.75	97	97	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	81	689
1163/4	0.25	97	97	11/16	11/16	3/4	1	1	1/16		1/16	1		1	79	690
291	1.0	98	98	0	0	3/4	2	2	1/4		1/4	1	-1	2	62	697
291	3.0	98	98	0	0	3/4	2	1	3/4		1/2	3/2	-1	4	64	696
291	3.0	98	98	0	0	3/4	2	1	3/4		1/2	3/2	-1	1	67	696
291	3.0	98	98	0	0	3/4	1	2	3/4		1/2	3/2	-1	0	72	695
291	3.0	98	98	0	0	3/4	1	1	3/4		1/2	3/2		4	76	694
292	1.0	98	98	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	698
293	1.0	98	98	1/2	1/2	3/4	2	2	1/4		1/4	1		2	62	699
294	3.0	99	99	0	0	3/4	2	2	3/4		1/2	3/2	1	-1	53	707
294	3.0	99	99	0	0	3/4	2	1	3/4		1/2	3/2	1	-2	58	706
294	3.0	99	99	0	0	3/4	2	1	3/4		1/2	3/2	1	2	62	706
294	1.0	99	99	0	0	3/4	1	2	1/4		1/4	1	1	1	67	701
294	3.0	99	99	0	0	3/4	1	1	3/4		1/2	3/2	1	-2	70	700
294	3.0	99	99	0	0	3/4	1	1	3/4		1/2	3/2	1	2	74	700
295	0.75	99	99	1/4	1/4	3/4	1	2	3/16		1/8	3/2	-1	1	67	702
1183/4	0.25	99	99	7/16	7/16	3/4	1	2	1/16		1/16	1		-1	65	703
296	0.75	99	99	1/2	1/2	3/4	1	2	3/16		1/8	3/2		1	67	704
1187/4	0.25	99	99	11/16	11/16	3/4	1	2	1/16		1/16	1		-1	65	705
297	1.0	100	100	0	0	3/4	2	2	1/4		1/4	1	-1	-1	53	715
297	3.0	100	100	0	0	3/4	2	1	3/4		1/2	3/2	-1	-2	58	714
297	1.0	100	100	0	0	3/4	1	2	1/4		1/4	1	1	2	62	709
297	3.0	100	100	0	0	3/4	2	1	3/4		1/2	3/2	-1	2	62	714
297	3.0	100	100	0	0	3/4	1	1	3/4		1/2	3/2	-1	-2	70	708
297	3.0	100	100	0	0	3/4	1	1	3/4		1/2	3/2	-1	2	74	708
298	1.0	100	100	1/4	1/4	3/4	2	2	1/4		1/4	1		-2	46	716
298	0.75	100	100	1/4	1/4	3/4	1	2	3/16		1/8	3/2	-1	2	62	710
1195/4	0.25	100	100	7/16	7/16	3/4	1	2	1/16		1/16	1		-1	65	711
299	1.0	100	100	1/2	1/2	3/4	2	2	1/4		1/4	1		-1	53	717
299	0.75	100	100	1/2	1/2	3/4	1	2	3/16		1/8	3/2		2	62	712
