quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
231/2	3.0	39	39	0	0	6/8	1	1	3/4		1/2	3/2		-5	85	482
231/2	3.0	39	39	0	0	6/8	1	1	3/4		1/2	3/2		-6	90	482
231/2	3.0	39	39	0	0	6/8	1	1	3/4		1/2	3/2		-2	94	482
116	1.0	39	39	1/8	1/8	6/8	3	2	1/4		1/4	1	1	-2	46	488
116	1.0	39	39	1/8	1/8	6/8	1	2	1/4		1/4	1	1	-2	70	483
116	1.0	39	39	1/8	1/8	6/8	2	2	1/4		1/4	1	1	-6	78	485
117	1.5	39	39	3/8	3/8	6/8	3	2	3/8		1/4	3/2	-1	-2	46	489
117	1.5	39	39	3/8	3/8	6/8	1	2	3/8		1/4	3/2	-1	-2	70	484
117	1.5	39	39	3/8	3/8	6/8	2	2	3/8		1/4	3/2	-1	-6	78	486
237/2	0.75	40	40	0	0	6/8	3	1	3/16		1/8	3/2		-3	27	495
237/2	0.75	40	40	0	0	6/8	3	1	3/16		1/8	3/2		-2	34	495
237/2	0.75	40	40	0	0	6/8	3	1	3/16		1/8	3/2		-3	39	495
237/2	0.5	40	40	0	0	6/8	1	1	1/8		1/8	1		-3	63	490
237/2	0.5	40	40	0	0	6/8	1	1	1/8		1/8	1		-6	66	490
237/2	0.5	40	40	0	0	6/8	1	1	1/8		1/8	1		-2	70	490
237/2	0.5	40	40	0	0	6/8	1	1	1/8		1/8	1		-3	75	490
119	0.5	40	40	1/8	1/8	6/8	1	1	1/8		1/8	1		-5	61	491
119	0.5	40	40	1/8	1/8	6/8	1	1	1/8		1/8	1		-1	65	491
119	0.5	40	40	1/8	1/8	6/8	1	1	1/8		1/8	1		-4	68	491
119	0.5	40	40	1/8	1/8	6/8	1	1	1/8		1/8	1		-5	73	491
477/4	0.75	40	40	3/16	3/16	6/8	3	1	3/16		1/8	3/2		-6	30	496
477/4	0.75	40	40	3/16	3/16	6/8	3	1	3/16		1/8	3/2		-5	37	496
477/4	0.75	40	40	3/16	3/16	6/8	3	1	3/16		1/8	3/2		-6	42	496
239/2	0.5	40	40	1/4	1/4	6/8	1	1	1/8		1/8	1		-5	61	492
239/2	0.5	40	40	1/4	1/4	6/8	1	1	1/8		1/8	1		-1	65	492
239/2	0.5	40	40	1/4	1/4	6/8	1	1	1/8		1/8	1		-4	68	492
239/2	0.5	40	40	1/4	1/4	6/8	1	1	1/8		1/8	1		-5	73	492
120	0.75	40	40	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-4	32	497
120	0.75	40	40	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-3	39	497
120	0.75	40	40	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-4	44	497
120	0.75	40	40	3/8	3/8	6/8	1	1	3/16		1/8	3/2		0	60	493
120	0.75	40	40	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-3	63	493
120	0.75	40	40	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-6	66	493
120	0.75	40	40	3/8	3/8	6/8	1	1	3/16		1/8	3/2		0	72	493
483/4	0.75	40	40	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-2	34	498
483/4	0.75	40	40	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-1	41	498
483/4	0.75	40	40	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-2	46	498
483/4	0.75	40	40	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-2	58	494
483/4	0.75	40	40	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-5	61	494
483/4	0.75	40	40	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-1	65	494
483/4	0.75	40	40	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-2	70	494
243/2	0.75	41	41	0	0	6/8	3	1	3/16		1/8	3/2		5	35	507
243/2	0.75	41	41	0	0	6/8	3	1	3/16		1/8	3/2		6	42	507
243/2	0.75	41	41	0	0	6/8	3	1	3/16		1/8	3/2		5	47	507
243/2	0.75	41	41	0	0	6/8	2	1	3/16		1/8	3/2		1	55	503
243/2	0.75	41	41	0	0	6/8	1	1	3/16		1/8	3/2		5	59	499
243/2	0.75	41	41	0	0	6/8	1	1	3/16		1/8	3/2		2	62	499
243/2	0.75	41	41	0	0	6/8	1	1	3/16		1/8	3/2		8	68	499
489/4	0.75	41	41	3/16	3/16	6/8	3	1	3/16		1/8	3/2		2	38	508
489/4	0.75	41	41	3/16	3/16	6/8	3	1	3/16		1/8	3/2		3	45	508
489/4	0.75	41	41	3/16	3/16	6/8	3	1	3/16		1/8	3/2		2	50	508
489/4	0.75	41	41	3/16	3/16	6/8	2	1	3/16		1/8	3/2		6	54	504
489/4	0.75	41	41	3/16	3/16	6/8	2	1	3/16		1/8	3/2		3	57	504
489/4	0.75	41	41	3/16	3/16	6/8	1	1	3/16		1/8	3/2		0	60	500
489/4	0.75	41	41	3/16	3/16	6/8	1	1	3/16		1/8	3/2		6	66	500
123	0.75	41	41	3/8	3/8	6/8	3	1	3/16		1/8	3/2		4	40	509
123	0.75	41	41	3/8	3/8	6/8	3	1	3/16		1/8	3/2		5	47	509
123	0.75	41	41	3/8	3/8	6/8	2	1	3/16		1/8	3/2		4	52	505
123	0.75	41	41	3/8	3/8	6/8	2	1	3/16		1/8	3/2		1	55	505
123	0.75	41	41	3/8	3/8	6/8	2	1	3/16		1/8	3/2		5	59	505
123	0.75	41	41	3/8	3/8	6/8	1	1	3/16		1/8	3/2		4	64	501
495/4	0.75	41	41	9/16	9/16	6/8	3	1	3/16		1/8	3/2	1	1	43	510
495/4	0.75	41	41	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	2	50	506
495/4	0.75	41	41	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	-1	53	506
495/4	0.75	41	41	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	3	57	506
495/4	0.75	41	41	9/16	9/16	6/8	1	1	3/16		1/8	3/2	1	2	62	502
249/2	3.0	42	42	0	0	6/8	3	2	3/4		1/2	3/2		-2	34	514
249/2	0.5	42	42	0	0	6/8	3	1	1/8		1/8	1	-1	1	43	513
249/2	1.0	42	42	0	0	6/8	2	1	1/4		1/4	1	-1	2	50	512
249/2	1.0	42	42	0	0	6/8	2	1	1/4		1/4	1	-1	-1	53	512
249/2	1.0	42	42	0	0	6/8	2	1	1/4		1/4	1	-1	3	57	512
249/2	0.5	42	42	0	0	6/8	1	1	1/8		1/8	1	-1	2	62	511
255/2	2.0	43	43	0	0	6/8	3	1	1/2		1	1/2		6	30	536
128	0.07142857142857142	43	43	1/8	1/8	6/8	1	1	1/56		1/32	4/7		0	48	515
1793/14	0.07142857142857142	43	43	1/7	1/7	6/8	1	1	1/56		1/32	4/7		4	52	516
897/7	0.07142857142857142	43	43	9/56	9/56	6/8	1	1	1/56		1/32	4/7		6	54	517
1795/14	0.07142857142857142	43	43	5/28	5/28	6/8	1	1	1/56		1/32	4/7		-2	58	518
898/7	0.07142857142857142	43	43	11/56	11/56	6/8	1	1	1/56		1/32	4/7		0	60	519
1797/14	0.07142857142857142	43	43	3/14	3/14	6/8	1	1	1/56		1/32	4/7		2	62	520
899/7	0.07142857142857142	43	43	13/56	13/56	6/8	1	1	1/56		1/32	4/7		6	66	521
257/2	0.07142857142857142	43	43	1/4	1/4	6/8	1	1	1/56		1/32	4/7		0	60	522
900/7	0.07142857142857142	43	43	15/56	15/56	6/8	1	1	1/56		1/32	4/7		4	64	523
1801/14	0.07142857142857142	43	43	2/7	2/7	6/8	1	1	1/56		1/32	4/7		6	66	524
901/7	0.07142857142857142	43	43	17/56	17/56	6/8	1	1	1/56		1/32	4/7		-2	70	525
1803/14	0.07142857142857142	43	43	9/28	9/28	6/8	1	1	1/56		1/32	4/7		0	72	526
902/7	0.07142857142857142	43	43	19/56	19/56	6/8	1	1	1/56		1/32	4/7		2	74	527
1805/14	0.07142857142857142	43	43	5/14	5/14	6/8	1	1	1/56		1/32	4/7		6	78	528
129	0.07142857142857142	43	43	3/8	3/8	6/8	1	1	1/56		1/32	4/7		0	72	529
1807/14	0.07142857142857142	43	43	11/28	11/28	6/8	1	1	1/56		1/32	4/7		4	76	530
904/7	0.07142857142857142	43	43	23/56	23/56	6/8	1	1	1/56		1/32	4/7		6	78	531
1809/14	0.07142857142857142	43	43	3/7	3/7	6/8	1	1	1/56		1/32	4/7		-2	82	532
905/7	0.07142857142857142	43	43	25/56	25/56	6/8	1	1	1/56		1/32	4/7		0	84	533
1811/14	0.07142857142857142	43	43	13/28	13/28	6/8	1	1	1/56		1/32	4/7		2	86	534
906/7	0.07142857142857142	43	43	27/56	27/56	6/8	1	1	1/56		1/32	4/7		6	90	535
259/2	4.0	44	44	0	-7/8	6/8	3	1	1		1	1	1	6	30	545
259/2	0.25	44	44	0	-7/8	6/8	1	1	1/16		1/16	1		0	60	537
519/4	0.25	44	44	1/16	-13/16	6/8	1	1	1/16		1/16	1		4	64	538
130	1.0	44	44	1/8	-3/4	6/8	1	1	1/4		1/4	1	1	2	62	539
131	1.5	44	44	3/8	-1/2	6/8	1	1	3/8		1/4	3/2	-1	2	62	540
265/2	0.16666666666666666	44	44	3/4	-1/8	6/8	1	1	1/24		1/16	2/3		0	60	541
398/3	0.16666666666666666	44	44	19/24	-1/12	6/8	1	1	1/24		1/16	2/3		0	60	542
797/6	0.16666666666666666	44	44	5/6	-1/24	6/8	1	1	1/24		1/16	2/3		4	64	543
133	1.5	44	44	7/8	0	6/8	1	1	3/8		1/4	3/2		2	62	544
136	0.07142857142857142	45	45	0	0	6/8	1	1	1/56		1/32	4/7		0	48	546
1905/14	0.07142857142857142	45	45	1/56	1/56	6/8	1	1	1/56		1/32	4/7		4	52	547
953/7	0.07142857142857142	45	45	1/28	1/28	6/8	1	1	1/56		1/32	4/7		6	54	548
1907/14	0.07142857142857142	45	45	3/56	3/56	6/8	1	1	1/56		1/32	4/7		-2	58	549
954/7	0.07142857142857142	45	45	1/14	1/14	6/8	1	1	1/56		1/32	4/7		0	60	550
1909/14	0.07142857142857142	45	45	5/56	5/56	6/8	1	1	1/56		1/32	4/7		2	62	551
955/7	0.07142857142857142	45	45	3/28	3/28	6/8	1	1	1/56		1/32	4/7		8	68	552
273/2	0.07142857142857142	45	45	1/8	1/8	6/8	1	1	1/56		1/32	4/7		0	60	553
956/7	0.07142857142857142	45	45	1/7	1/7	6/8	1	1	1/56		1/32	4/7		4	64	554
1913/14	0.07142857142857142	45	45	9/56	9/56	6/8	1	1	1/56		1/32	4/7		6	66	555
957/7	0.07142857142857142	45	45	5/28	5/28	6/8	1	1	1/56		1/32	4/7		-2	70	556
1915/14	0.07142857142857142	45	45	11/56	11/56	6/8	1	1	1/56		1/32	4/7		0	72	557
958/7	0.07142857142857142	45	45	3/14	3/14	6/8	1	1	1/56		1/32	4/7		2	74	558
1917/14	0.07142857142857142	45	45	13/56	13/56	6/8	1	1	1/56		1/32	4/7		6	78	559
137	0.125	45	45	1/4	1/4	6/8	1	1	1/32		1/32	1		0	72	560
1097/8	0.125	45	45	9/32	9/32	6/8	1	1	1/32		1/32	1		4	76	561
549/4	0.125	45	45	5/16	5/16	6/8	1	1	1/32		1/32	1		6	78	562
1099/8	0.125	45	45	11/32	11/32	6/8	1	1	1/32		1/32	1		-2	82	563
275/2	0.25	45	45	3/8	3/8	6/8	2	1	1/16		1/16	1		0	60	571
275/2	0.25	45	45	3/8	3/8	6/8	1	1	1/16		1/16	1		0	72	564
275/2	0.25	45	45	3/8	3/8	6/8	1	1	1/16		1/16	1		0	84	564
551/4	0.25	45	45	7/16	7/16	6/8	2	1	1/16		1/16	1		4	64	572
551/4	0.25	45	45	7/16	7/16	6/8	1	1	1/16		1/16	1		4	76	565
551/4	0.25	45	45	7/16	7/16	6/8	1	1	1/16		1/16	1		4	88	565
138	1.0	45	45	1/2	1/2	6/8	2	1	1/4		1/4	1		2	62	573
138	1.0	45	45	1/2	1/2	6/8	1	1	1/4		1/4	1		2	74	566
138	1.0	45	45	1/2	1/2	6/8	1	1	1/4		1/4	1		2	86	566
139	0.5	45	45	3/4	3/4	6/8	2	1	1/8		1/8	1		0	60	574
139	0.5	45	45	3/4	3/4	6/8	1	1	1/8		1/8	1		0	72	567
139	0.5	45	45	3/4	3/4	6/8	1	1	1/8		1/8	1		0	84	567
279/2	0.5	45	45	7/8	7/8	6/8	2	1	1/8		1/8	1		0	60	575
279/2	0.5	45	45	7/8	7/8	6/8	1	1	1/8		1/8	1		0	72	568
279/2	0.5	45	45	7/8	7/8	6/8	1	1	1/8		1/8	1		0	84	568
140	0.5	45	45	1	1	6/8	2	1	1/8		1/8	1		4	64	576
140	0.5	45	45	1	1	6/8	1	1	1/8		1/8	1		4	76	569
140	0.5	45	45	1	1	6/8	1	1	1/8		1/8	1		4	88	569
281/2	1.5	45	45	9/8	9/8	6/8	3	1	3/8		1/4	3/2	-1	6	30	578
281/2	1.5	45	45	9/8	9/8	6/8	2	1	3/8		1/4	3/2		2	62	577
281/2	1.5	45	45	9/8	9/8	6/8	1	1	3/8		1/4	3/2		2	74	570
281/2	1.5	45	45	9/8	9/8	6/8	1	1	3/8		1/4	3/2		2	86	570
142	1.5	46	46	0	0	6/8	3	1	3/8		1/4	3/2		6	42	579
287/2	1.5	46	46	3/8	3/8	6/8	3	1	3/8		1/4	3/2		3	45	580
145	0.3333333333333333	47	47	0	0	6/4	3	1	1/12		1/8	2/3		-4	44	591
145	1.0	47	47	0	0	6/4	2	1	1/4		1/4	1		-3	51	581
145	1.0	47	47	0	0	6/4	2	1	1/4		1/4	1		-6	54	581
145	1.0	47	47	0	0	6/4	2	2	1/4		1/4	1		-2	58	585
436/3	0.3333333333333333	47	47	1/12	1/12	6/4	3	1	1/12		1/8	2/3		-5	37	592
437/3	0.3333333333333333	47	47	1/6	1/6	6/4	3	1	1/12		1/8	2/3		-4	44	593
146	0.3333333333333333	47	47	1/4	1/4	6/4	3	1	1/12		1/8	2/3		-5	37	594
146	1.5	47	47	1/4	1/4	6/4	2	1	3/8		1/4	3/2		4	52	582
146	1.5	47	47	1/4	1/4	6/4	2	1	3/8		1/4	3/2		1	55	582
146	1.5	47	47	1/4	1/4	6/4	2	2	3/8		1/4	3/2		-5	61	586
439/3	0.3333333333333333	47	47	1/3	1/3	6/4	3	1	1/12		1/8	2/3		-4	44	595
440/3	0.3333333333333333	47	47	5/12	5/12	6/4	3	1	1/12		1/8	2/3		-5	37	596
147	0.3333333333333333	47	47	1/2	1/2	6/4	3	1	1/12		1/8	2/3		-4	44	597
442/3	0.3333333333333333	47	47	7/12	7/12	6/4	3	1	1/12		1/8	2/3		-5	37	598
295/2	0.5	47	47	5/8	5/8	6/4	2	1	1/8		1/8	1		-1	53	583
295/2	0.5	47	47	5/8	5/8	6/4	2	1	1/8		1/8	1		-4	56	583
295/2	0.5	47	47	5/8	5/8	6/4	2	2	1/8		1/8	1		-1	65	587
443/3	0.3333333333333333	47	47	2/3	2/3	6/4	3	1	1/12		1/8	2/3		-4	44	599
148	0.3333333333333333	47	47	3/4	3/4	6/4	3	1	1/12		1/8	2/3		-5	37	600
148	3.0	47	47	3/4	3/4	6/4	2	1	3/4		1/2	3/2		-6	54	584
148	1.0	47	47	3/4	3/4	6/4	2	2	1/4		1/4	1		3	57	588
148	1.0	47	47	3/4	3/4	6/4	2	2	1/4		1/4	1		-5	61	588
445/3	0.3333333333333333	47	47	5/6	5/6	6/4	3	1	1/12		1/8	2/3		-4	44	601
446/3	0.3333333333333333	47	47	11/12	11/12	6/4	3	1	1/12		1/8	2/3		-5	37	602
149	0.3333333333333333	47	47	1	1	6/4	3	1	1/12		1/8	2/3		-4	44	603
149	1.0	47	47	1	1	6/4	2	2	1/4		1/4	1	1	-2	58	589
448/3	0.3333333333333333	47	47	13/12	13/12	6/4	3	1	1/12		1/8	2/3		-5	37	604
449/3	0.3333333333333333	47	47	7/6	7/6	6/4	3	1	1/12		1/8	2/3		-4	44	605
150	0.3333333333333333	47	47	5/4	5/4	6/4	3	1	1/12		1/8	2/3		-5	37	606
150	1.0	47	47	5/4	5/4	6/4	2	2	1/4		1/4	1	-1	-2	58	590
150	1.0	47	47	5/4	5/4	6/4	2	2	1/4		1/4	1		-5	61	590
451/3	0.3333333333333333	47	47	4/3	4/3	6/4	3	1	1/12		1/8	2/3		-4	44	607
452/3	0.3333333333333333	47	47	17/12	17/12	6/4	3	1	1/12		1/8	2/3		-5	37	608
151	0.3333333333333333	48	48	0	0	6/4	3	1	1/12		1/8	2/3		-4	44	616
151	3.0	48	48	0	0	6/4	2	1	3/4		1/2	3/2		-1	53	614
151	3.0	48	48	0	0	6/4	2	1	3/4		1/2	3/2		-7	59	614
151	3.0	48	48	0	0	6/4	2	1	3/4		1/2	3/2		-3	63	614
151	1.0	48	48	0	0	6/4	1	1	1/4		1/4	1		-4	68	609
454/3	0.3333333333333333	48	48	1/12	1/12	6/4	3	1	1/12		1/8	2/3		-5	37	617
455/3	0.3333333333333333	48	48	1/6	1/6	6/4	3	1	1/12		1/8	2/3		-4	44	618
152	0.3333333333333333	48	48	1/4	1/4	6/4	3	1	1/12		1/8	2/3		-5	37	619
152	1.5	48	48	1/4	1/4	6/4	1	1	3/8		1/4	3/2		-2	70	610
457/3	0.3333333333333333	48	48	1/3	1/3	6/4	3	1	1/12		1/8	2/3		-4	44	620
458/3	0.3333333333333333	48	48	5/12	5/12	6/4	3	1	1/12		1/8	2/3		-5	37	621
153	0.3333333333333333	48	48	1/2	1/2	6/4	3	1	1/12		1/8	2/3		-4	44	622
460/3	0.3333333333333333	48	48	7/12	7/12	6/4	3	1	1/12		1/8	2/3		-5	37	623
307/2	0.5	48	48	5/8	5/8	6/4	1	1	1/8		1/8	1		-5	73	611
461/3	0.3333333333333333	48	48	2/3	2/3	6/4	3	1	1/12		1/8	2/3		-4	44	624
154	0.3333333333333333	48	48	3/4	3/4	6/4	3	1	1/12		1/8	2/3		-5	37	625
154	3.0	48	48	3/4	3/4	6/4	2	1	3/4		1/2	3/2		-1	53	615
154	3.0	48	48	3/4	3/4	6/4	2	1	3/4		1/2	3/2		-7	59	615
154	3.0	48	48	3/4	3/4	6/4	2	1	3/4		1/2	3/2		-10	62	615
154	2.0	48	48	3/4	3/4	6/4	1	1	1/2		1/2	1		-4	68	612
463/3	0.3333333333333333	48	48	5/6	5/6	6/4	3	1	1/12		1/8	2/3		-4	44	626
464/3	0.3333333333333333	48	48	11/12	11/12	6/4	3	1	1/12		1/8	2/3		-5	37	627
155	0.3333333333333333	48	48	1	1	6/4	3	1	1/12		1/8	2/3		-4	44	628
466/3	0.3333333333333333	48	48	13/12	13/12	6/4	3	1	1/12		1/8	2/3		-5	37	629
467/3	0.3333333333333333	48	48	7/6	7/6	6/4	3	1	1/12		1/8	2/3		-4	44	630
156	0.3333333333333333	48	48	5/4	5/4	6/4	3	1	1/12		1/8	2/3		-5	37	631
156	1.0	48	48	5/4	5/4	6/4	1	1	1/4		1/4	1		-2	70	613
469/3	0.3333333333333333	48	48	4/3	4/3	6/4	3	1	1/12		1/8	2/3		-4	44	632
470/3	0.3333333333333333	48	48	17/12	17/12	6/4	3	1	1/12		1/8	2/3		-5	37	633
157	0.3333333333333333	49	49	0	0	6/4	3	1	1/12		1/8	2/3		-4	44	652
157	1.0	49	49	0	0	6/4	2	1	1/4		1/4	1		1	55	640
157	1.0	49	49	0	0	6/4	2	2	1/4		1/4	1		-2	58	648
157	1.0	49	49	0	0	6/4	1	1	1/4		1/4	1		-5	61	634
157	1.0	49	49	0	0	6/4	1	1	1/4		1/4	1		-1	65	634
472/3	0.3333333333333333	49	49	1/12	1/12	6/4	3	1	1/12		1/8	2/3		-5	37	653
473/3	0.3333333333333333	49	49	1/6	1/6	6/4	3	1	1/12		1/8	2/3		-4	44	654
158	0.3333333333333333	49	49	1/4	1/4	6/4	3	1	1/12		1/8	2/3		-5	37	655
158	1.0	49	49	1/4	1/4	6/4	2	1	1/4		1/4	1		-6	54	641
158	1.0	49	49	1/4	1/4	6/4	2	2	1/4		1/4	1		-7	59	649
158	1.0	49	49	1/4	1/4	6/4	1	1	1/4		1/4	1		-10	62	635
158	1.0	49	49	1/4	1/4	6/4	1	1	1/4		1/4	1		-6	66	635
475/3	0.3333333333333333	49	49	1/3	1/3	6/4	3	1	1/12		1/8	2/3		-4	44	656
476/3	0.3333333333333333	49	49	5/12	5/12	6/4	3	1	1/12		1/8	2/3		-5	37	657
159	0.3333333333333333	49	49	1/2	1/2	6/4	3	1	1/12		1/8	2/3		-4	44	658
159	0.5	49	49	1/2	1/2	6/4	2	1	1/8		1/8	1		0	60	642
159	1.0	49	49	1/2	1/2	6/4	2	2	1/4		1/4	1		-3	63	650
159	1.0	49	49	1/2	1/2	6/4	1	1	1/4		1/4	1		-6	66	636
159	1.0	49	49	1/2	1/2	6/4	1	1	1/4		1/4	1		-2	70	636
478/3	0.3333333333333333	49	49	7/12	7/12	6/4	3	1	1/12		1/8	2/3		-5	37	659
319/2	0.5	49	49	5/8	5/8	6/4	2	1	1/8		1/8	1		-2	58	643
479/3	0.3333333333333333	49	49	2/3	2/3	6/4	3	1	1/12		1/8	2/3		-4	44	660
160	0.3333333333333333	49	49	3/4	3/4	6/4	3	1	1/12		1/8	2/3		-5	37	661
160	1.0	49	49	3/4	3/4	6/4	2	1	1/4		1/4	1		1	55	644
160	1.0	49	49	3/4	3/4	6/4	2	1	1/4		1/4	1		-2	58	644
160	1.0	49	49	3/4	3/4	6/4	1	1	1/4		1/4	1		-5	61	637
160	1.0	49	49	3/4	3/4	6/4	1	1	1/4		1/4	1		-1	65	637
481/3	0.3333333333333333	49	49	5/6	5/6	6/4	3	1	1/12		1/8	2/3		-4	44	662
482/3	0.3333333333333333	49	49	11/12	11/12	6/4	3	1	1/12		1/8	2/3		-5	37	663
161	0.3333333333333333	49	49	1	1	6/4	3	1	1/12		1/8	2/3		-4	44	664
161	1.0	49	49	1	1	6/4	2	1	1/4		1/4	1		-6	54	645
161	1.0	49	49	1	1	6/4	2	1	1/4		1/4	1		-7	59	645
161	1.0	49	49	1	1	6/4	1	1	1/4		1/4	1		-10	62	638
161	1.0	49	49	1	1	6/4	1	1	1/4		1/4	1		-6	66	638
484/3	0.3333333333333333	49	49	13/12	13/12	6/4	3	1	1/12		1/8	2/3		-5	37	665
485/3	0.3333333333333333	49	49	7/6	7/6	6/4	3	1	1/12		1/8	2/3		-4	44	666
162	0.3333333333333333	49	49	5/4	5/4	6/4	3	1	1/12		1/8	2/3		-5	37	667
162	0.5	49	49	5/4	5/4	6/4	2	1	1/8		1/8	1		0	60	646
162	1.0	49	49	5/4	5/4	6/4	2	2	1/4		1/4	1		0	60	651
162	1.0	49	49	5/4	5/4	6/4	1	1	1/4		1/4	1		-3	63	639
162	1.0	49	49	5/4	5/4	6/4	1	1	1/4		1/4	1		-6	66	639
162	1.0	49	49	5/4	5/4	6/4	1	1	1/4		1/4	1		-2	70	639
487/3	0.3333333333333333	49	49	4/3	4/3	6/4	3	1	1/12		1/8	2/3		-4	44	668
325/2	0.5	49	49	11/8	11/8	6/4	2	1	1/8		1/8	1		-2	58	647
488/3	0.3333333333333333	49	49	17/12	17/12	6/4	3	1	1/12		1/8	2/3		-5	37	669
163	0.0	50	50	0	0	9/4	1	1	0	grace32	1/32	1	1	-3	63	670
163	0.0	50	50	0	0	9/4	1	1	0	grace32	1/32	1	1	-1	65	671
163	0.0	50	50	0	0	9/4	1	1	0	grace32	1/32	1	1	-4	68	672
163	0.0	50	50	0	0	9/4	1	1	0	grace32	1/32	1		-3	75	673
163	0.0	50	50	0	0	9/4	1	1	0	grace32	1/32	1	1	-3	75	674
163	0.3333333333333333	50	50	0	0	9/4	3	1	1/12		1/8	2/3		-4	44	707
163	1.0	50	50	0	0	9/4	1	1	1/4		1/4	1	-1	-3	63	675
163	1.0	50	50	0	0	9/4	1	1	1/4		1/4	1	-1	-1	65	675
163	1.0	50	50	0	0	9/4	1	1	1/4		1/4	1	-1	-4	68	675
163	1.0	50	50	0	0	9/4	1	1	1/4		1/4	1	-1	-3	75	675
163	0.5	50	50	0	0	9/4	1	2	1/8		1/8	1		-3	87	700
490/3	0.3333333333333333	50	50	1/12	1/12	9/4	3	1	1/12		1/8	2/3		-5	37	708
491/3	0.3333333333333333	50	50	1/6	1/6	9/4	3	1	1/12		1/8	2/3		-4	44	709
164	0.0	50	50	1/4	1/4	9/4	1	1	0	grace32	1/32	1	1	-2	58	676
164	0.0	50	50	1/4	1/4	9/4	1	1	0	grace32	1/32	1	1	-1	65	677
164	0.0	50	50	1/4	1/4	9/4	1	1	0	grace32	1/32	1	1	-4	68	678
164	0.0	50	50	1/4	1/4	9/4	1	1	0	grace32	1/32	1		-2	70	679
164	0.0	50	50	1/4	1/4	9/4	1	1	0	grace32	1/32	1	1	-2	70	680
164	0.3333333333333333	50	50	1/4	1/4	9/4	3	1	1/12		1/8	2/3		-5	37	710
164	1.0	50	50	1/4	1/4	9/4	1	1	1/4		1/4	1	-1	-2	58	681
164	1.0	50	50	1/4	1/4	9/4	1	1	1/4		1/4	1	-1	-1	65	681
164	1.0	50	50	1/4	1/4	9/4	1	1	1/4		1/4	1	-1	-4	68	681
164	1.0	50	50	1/4	1/4	9/4	1	1	1/4		1/4	1	-1	-2	70	681
164	0.5	50	50	1/4	1/4	9/4	1	2	1/8		1/8	1		-2	82	701
493/3	0.3333333333333333	50	50	1/3	1/3	9/4	3	1	1/12		1/8	2/3		-4	44	711
494/3	0.3333333333333333	50	50	5/12	5/12	9/4	3	1	1/12		1/8	2/3		-5	37	712
165	0.0	50	50	1/2	1/2	9/4	1	1	0	grace32	1/32	1	1	-3	63	682
165	0.0	50	50	1/2	1/2	9/4	1	1	0	grace32	1/32	1	1	-1	65	683
165	0.0	50	50	1/2	1/2	9/4	1	1	0	grace32	1/32	1	1	-4	68	684
165	0.0	50	50	1/2	1/2	9/4	1	1	0	grace32	1/32	1		-3	75	685
165	0.0	50	50	1/2	1/2	9/4	1	1	0	grace32	1/32	1	1	-3	75	686
165	0.3333333333333333	50	50	1/2	1/2	9/4	3	1	1/12		1/8	2/3		-4	44	713
165	1.0	50	50	1/2	1/2	9/4	1	1	1/4		1/4	1	-1	-3	63	687
165	1.0	50	50	1/2	1/2	9/4	1	1	1/4		1/4	1	-1	-1	65	687
165	1.0	50	50	1/2	1/2	9/4	1	1	1/4		1/4	1	-1	-4	68	687
165	1.0	50	50	1/2	1/2	9/4	1	1	1/4		1/4	1	-1	-3	75	687
165	0.5	50	50	1/2	1/2	9/4	1	2	1/8		1/8	1		-3	87	702
496/3	0.3333333333333333	50	50	7/12	7/12	9/4	3	1	1/12		1/8	2/3		-5	37	714
497/3	0.3333333333333333	50	50	2/3	2/3	9/4	3	1	1/12		1/8	2/3		-4	44	715
166	0.0	50	50	3/4	3/4	9/4	1	1	0	grace32	1/32	1	1	-2	58	688
166	0.0	50	50	3/4	3/4	9/4	1	1	0	grace32	1/32	1	1	-1	65	689
166	0.0	50	50	3/4	3/4	9/4	1	1	0	grace32	1/32	1	1	-4	68	690
166	0.0	50	50	3/4	3/4	9/4	1	1	0	grace32	1/32	1		-2	70	691
166	0.0	50	50	3/4	3/4	9/4	1	1	0	grace32	1/32	1	1	-2	70	692
166	3.0	50	50	3/4	3/4	9/4	1	1	3/4		1/2	3/2	-1	-2	58	693
166	0.3333333333333333	50	50	3/4	3/4	9/4	3	1	1/12		1/8	2/3		0	60	716
166	3.0	50	50	3/4	3/4	9/4	2	1	3/4		1/2	3/2		0	60	705
166	3.0	50	50	3/4	3/4	9/4	1	1	3/4		1/2	3/2	-1	-1	65	693
